"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 07/11/2018. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. "

"Query Result Counts:"
"Your query returned a total of 1,799 Crashes containing 3,238 Units and 4,141 Persons"

"Query Filters:"
"Crash Year Is In 2015 or 2016 or 2017"
"City Is Equal To Austin"

"Managed Filters:"
"Speed Related Crashes"

"Crash ID","Crash Severity","Crash Time","Crash Year","Day of Week","Latitude","Longitude","Street Name","Street Number"
"14245418","Non-Incapacitating Injury","1258","2015","Tuesday","30.22538071","-97.70317832","MONTOPOLIS DR","1930"
"14251730","Non-Incapacitating Injury","1846","2015","Friday","30.38615083","-97.64902565","DESSAU RD","NO DATA"
"14251733","Not Injured","2343","2015","Saturday","30.22353938","-97.72633523","WICKERSHAM LN","2624"
"14250300","Unknown","0313","2015","Sunday","No Data","No Data","W PARMER","NO DATA"
"14252007","Unknown","0755","2015","Sunday","30.33231556","-97.77660417","MOUNT BONNELL RD","4772"
"14280357","Non-Incapacitating Injury","0033","2015","Sunday","30.27848657","-97.72994079","IH0035","NO DATA"
"14280404","Possible Injury","2100","2015","Sunday","30.27243989","-97.66884559","US0183","NO DATA"
"14280405","Not Injured","0200","2015","Sunday","No Data","No Data","SL0001","NO DATA"
"14282672","Possible Injury","2324","2015","Sunday","30.26762301","-97.68710433","SARA DR","5027"
"14263574","Not Injured","0102","2015","Monday","30.15045895","-97.7923558","IH0035","NO DATA"
"14365827","Not Injured","0029","2015","Monday","30.15087736","-97.80220259","S 1ST ST","NO DATA"
"14255581","Non-Incapacitating Injury","1419","2015","Tuesday","30.20651768","-97.64592878","SH0071","NO DATA"
"14255922","Not Injured","1801","2015","Tuesday","30.4424811","-97.7051449","W HOWARD LN","NO DATA"
"14290430","Possible Injury","1415","2015","Tuesday","30.21814969","-97.75494575","US0290","NO DATA"
"14259516","Not Injured","0147","2015","Wednesday","30.36881278","-97.70985019","HUNTERS TRCE","9308"
"14271485","Incapacitating Injury","2205","2015","Wednesday","30.39750091","-97.70502268","METRIC BLVD","NO DATA"
"14292371","Not Injured","1610","2015","Wednesday","30.3159207","-97.68988875","HICKMAN AVE","6303"
"14290429","Not Injured","1011","2015","Thursday","30.42243048","-97.74773903","US0183","NO DATA"
"14290467","Non-Incapacitating Injury","1735","2015","Thursday","30.23034479","-97.75980246","S CONGRESS AVE","3301"
"14261047","Not Injured","2305","2015","Friday","30.39082094","-97.7457141","US0183","NO DATA"
"14290493","Not Injured","0246","2015","Friday","30.26193478","-97.74834246","S 1ST ST","100"
"14290538","Possible Injury","0623","2015","Friday","30.23960314","-97.73772576","IH0035","NO DATA"
"14263992","Possible Injury","1614","2015","Saturday","30.23676053","-97.82355414","SL0001","NO DATA"
"14293971","Non-Incapacitating Injury","1814","2015","Saturday","30.11273113","-97.78933382","FM1327","1195"
"14294050","Non-Incapacitating Injury","0236","2015","Sunday","30.25072767","-97.73592666","IH0035","NO DATA"
"14294051","Incapacitating Injury","1450","2015","Sunday","30.38988767","-97.73433803","SL0001","NO DATA"
"14296470","Non-Incapacitating Injury","0232","2015","Wednesday","30.19068088","-97.82907854","DAVIS LN","2800"
"14275215","Not Injured","1215","2015","Thursday","30.37166669","-97.78568619","SL0360","NO DATA"
"14282503","Not Injured","1633","2015","Friday","30.20746479","-97.77367246","S CONGRESS AVE","5399"
"14306801","Not Injured","1925","2015","Friday","30.42350977","-97.84448429","RM0620","NO DATA"
"14320452","Non-Incapacitating Injury","1449","2015","Friday","30.26860421","-97.75972676","W CESAR CHAVEZ ST","1300"
"14281159","Non-Incapacitating Injury","0205","2015","Saturday","30.24688501","-97.80352633","SL0360","NO DATA"
"14281226","Not Injured","1947","2015","Saturday","30.17370226","-97.82064251","W SLAUGHTER LN","1712"
"14281301","Not Injured","2359","2015","Sunday","30.48688158","-97.80421928","UNKNOWN","NO DATA"
"14334262","Killed","0107","2015","Sunday","30.30326853","-97.65557569","LOYOLA LN","5799"
"14372405","Possible Injury","0233","2015","Sunday","30.19765369","-97.78927321","W WILLIAM CANNON DR","NO DATA"
"14281395","Not Injured","2301","2015","Monday","No Data","No Data","PRIVATE ROAD","NO DATA"
"14296867","Not Injured","0754","2015","Monday","30.20246811","-97.77554971","S CONGRESS AVE","5903"
"14327314","Non-Incapacitating Injury","0236","2015","Wednesday","30.32623213","-97.70620315","IH0035","NO DATA"
"14327315","Possible Injury","0313","2015","Wednesday","30.22594128","-97.83162955","SL0001","NO DATA"
"14376005","Not Injured","1558","2015","Wednesday","30.24692878","-97.7772046","SL0343","2426"
"14282771","Possible Injury","0105","2015","Thursday","30.25776768","-97.71514408","PEDERNALES ST","467"
"14318475","Non-Incapacitating Injury","0156","2015","Thursday","30.22299201","-97.76098553","WOODBURY DR","3974"
"14290068","Non-Incapacitating Injury","1348","2015","Friday","30.44715054","-97.80072849","ANDERSON MILL RD","10103"
"14362615","Not Injured","1630","2015","Friday","30.20879305","-97.74438851","ST ELMO RD E","2313"
"14334284","Not Injured","1638","2015","Saturday","30.28019669","-97.73681232","BRAZOS ST","1893"
"14372481","Not Injured","2345","2015","Saturday","30.15498864","-97.83332336","FM2304","11330"
"14340777","Not Injured","2327","2015","Sunday","30.34192511","-97.76159849","RM2222","3646"
"14327671","Not Injured","1119","2015","Monday","30.33166211","-97.77662473","MOUNT BONNELL RD","4699"
"14326418","Not Injured","2232","2015","Tuesday","30.43359319","-97.73889401","RIATA VISTA CIR","12776"
"14327673","Possible Injury","0145","2015","Tuesday","30.21618362","-97.81316137","W GATE BLVD","NO DATA"
"14296647","Not Injured","0839","2015","Wednesday","30.42513458","-97.71437345","FM0734","3950"
"14329974","Possible Injury","1605","2015","Wednesday","30.23040304","-97.69348524","MONTANA ST","6835"
"14334338","Not Injured","1816","2015","Thursday","30.32487068","-97.67240333","US0183","NO DATA"
"14334389","Not Injured","1952","2015","Friday","30.47430559","-97.77735403","SH0045","NO DATA"
"14309408","Not Injured","0730","2015","Saturday","30.44836869","-97.69552774","N MOPAC EXPY","14464"
"14313249","Not Injured","1542","2015","Saturday","30.40836115","-97.69312774","CEDAR BEND DR","1801"
"14340847","Possible Injury","0846","2015","Saturday","30.44233131","-97.70475637","W HOWARD LN","NO DATA"
"14309764","Not Injured","0135","2015","Sunday","30.43533251","-97.66945068","IH0035","NO DATA"
"14326204","Possible Injury","1335","2015","Sunday","30.32729476","-97.65930248","TUSCANY WAY","8201"
"14329236","Possible Injury","1030","2015","Sunday","30.44714447","-97.80053022","ANDERSON MILL RD","10102"
"14340880","Not Injured","0054","2015","Sunday","30.28930653","-97.75244293","N LAMAR BLVD","2462"
"14340937","Not Injured","1926","2015","Sunday","30.29222029","-97.76002855","SL0001","NO DATA"
"14342535","Not Injured","2336","2015","Monday","30.2905587","-97.66405862","US0183","NO DATA"
"14334456","Possible Injury","1508","2015","Tuesday","30.22996365","-97.73143687","E OLTORF ST","2236"
"14334458","Not Injured","1702","2015","Tuesday","30.42903366","-97.72244181","ADELPHI LN","4796"
"14341114","Not Injured","0214","2015","Tuesday","30.37323465","-97.7264686","US0183","NO DATA"
"14353125","Not Injured","0703","2015","Tuesday","30.32212062","-97.70681729","IH0035","NO DATA"
