"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 07/11/2018. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. "

"Query Result Counts:"
"Your query returned a total of 2,521 Crashes containing 5,460 Units and 7,033 Persons"

"Query Filters:"
"Crash Year Is In 2015 or 2016 or 2017"
"City Is Equal To Austin"

"Managed Filters:"
"Work Zone Crashes"

"Crash ID","Crash Severity","Crash Time","Crash Year","Day of Week","Latitude","Longitude","Street Name","Street Number"
"14441666","Non-Incapacitating Injury","0125","2015","Saturday","30.29894477","-97.64560249","LOYOLA LN","NO DATA"
"14351879","Possible Injury","1022","2015","Monday","30.29178616","-97.75871758","HARTFORD RD","0"
"14351913","Non-Incapacitating Injury","1214","2015","Monday","30.37649791","-97.73929214","SL0001","NO DATA"
"14366319","Incapacitating Injury","2259","2015","Tuesday","30.41166251","-97.7094792","SL0001","NO DATA"
"14366494","Non-Incapacitating Injury","1337","2015","Wednesday","30.17559994","-97.88743268","TX 1 LOOP","NO DATA"
"14360703","Possible Injury","1239","2015","Thursday","30.37877282","-97.73827007","SL0001","NO DATA"
"14359989","Incapacitating Injury","1015","2015","Friday","30.44392474","-97.74229245","MCNEIL DR","NO DATA"
"14368516","Possible Injury","1637","2015","Friday","30.39675543","-97.73236121","SL0001","NO DATA"
"14364103","Non-Incapacitating Injury","1730","2015","Saturday","30.29894477","-97.64560249","LOYOLA LN","NO DATA"
"14372944","Non-Incapacitating Injury","2220","2015","Sunday","30.30028117","-97.64846281","LOYOLA LN","NO DATA"
"14372973","Not Injured","1555","2015","Monday","30.27947892","-97.76756558","SL0001","NO DATA"
"14378439","Not Injured","1507","2015","Monday","30.2606173","-97.73469678","CESAR CHAVEZ ST E","987"
"14398566","Not Injured","1731","2015","Monday","30.20388679","-97.64081581","SH0071","NO DATA"
"14376169","Not Injured","0408","2015","Wednesday","30.24274076","-97.78353425","SL0343","2965"
"14383892","Not Injured","1625","2015","Thursday","No Data","No Data","SH0071","NO DATA"
"14383889","Non-Incapacitating Injury","2015","2015","Friday","30.24705452","-97.88844014","SH0071","NO DATA"
"14383924","Not Injured","0942","2015","Friday","30.33102989","-97.75569979","SL0001","NO DATA"
"14378489","Not Injured","1713","2015","Monday","30.35003808","-97.74935181","SL0001","NO DATA"
"14394184","Possible Injury","0202","2015","Monday","30.27828667","-97.76833888","SL0001","NO DATA"
"14381343","Not Injured","1715","2015","Tuesday","30.29248079","-97.75992691","SL0001","NO DATA"
"14439650","Not Injured","0832","2015","Tuesday","30.35431947","-97.74742567","SL0001","NO DATA"
"14384134","Not Injured","1259","2015","Wednesday","30.24028471","-97.72698451","E RIVERSIDE DR","2100"
"14384161","Non-Incapacitating Injury","1555","2015","Wednesday","30.40487972","-97.85340414","RM0620","NO DATA"
"14403062","Not Injured","1713","2015","Thursday","30.24745478","-97.75580246","S 1ST ST","1799"
"14396679","Unknown","0253","2015","Friday","30.23538715","-97.86001618","US0290","NO DATA"
"14394343","Non-Incapacitating Injury","1411","2015","Saturday","30.36770413","-97.74261287","SL0001","NO DATA"
"14393969","Not Injured","1203","2015","Sunday","30.27352102","-97.77188804","SL0001","NO DATA"
"14742586","Possible Injury","0256","2015","Sunday","30.30018477","-97.64825249","LOYOLA LN","NO DATA"
"14394582","Not Injured","0859","2015","Monday","30.39517293","-97.73290417","SL0001","NO DATA"
"14418538","Possible Injury","1631","2015","Monday","30.29382413","-97.75948552","SL0001","NO DATA"
"14394710","Non-Incapacitating Injury","0730","2015","Tuesday","30.23417209","-97.86443999","W US 290","NO DATA"
"14403102","Possible Injury","1649","2015","Tuesday","30.27947985","-97.767565","SL0001","NO DATA"
"14423153","Possible Injury","1321","2015","Tuesday","30.23589506","-97.84852397","US0290","NO DATA"
"14439651","Not Injured","0723","2015","Tuesday","30.38028371","-97.73752233","SL0001","NO DATA"
"14394783","Not Injured","0300","2015","Wednesday","30.30114877","-97.65035575","LOYOLA LN","NO DATA"
"14403105","Possible Injury","1515","2015","Wednesday","30.28757151","-97.76279653","SL0001","NO DATA"
"14459389","Non-Incapacitating Injury","0931","2015","Thursday","30.19157971","-97.81951816","CAMPFIELD PKWY","2468"
"14410802","Not Injured","1659","2015","Friday","30.26467478","-97.74911246","SAN ANTONIO ST","100"
"14439652","Not Injured","1405","2015","Friday","30.17479388","-97.88548074","TX 1 LOOP","NO DATA"
"14408803","Non-Incapacitating Injury","1929","2015","Saturday","30.23397479","-97.87186923","US0290","NO DATA"
"14418300","Not Injured","1831","2015","Saturday","30.21529646","-97.73525205","SH0071","NO DATA"
"14483474","Possible Injury","1903","2015","Saturday","30.29894477","-97.64560249","LOYOLA LN","NO DATA"
"14403562","Not Injured","2024","2015","Sunday","30.21762237","-97.66719767","SH0071","NO DATA"
"14430868","Unknown","0226","2015","Sunday","30.30134021","-97.65077722","LOYOLA LN","NO DATA"
"14406814","Not Injured","1637","2015","Monday","30.17614249","-97.88569282","SL0001","NO DATA"
"14406898","Not Injured","2338","2015","Tuesday","30.23338946","-97.87473038","SH0071","NO DATA"
"14418303","Not Injured","0852","2015","Tuesday","30.27236659","-97.75991578","W 5TH ST","1302"
"14426298","Not Injured","1133","2015","Tuesday","30.32792517","-97.72508675","N LAMAR BLVD","5913"
"14452963","Possible Injury","2202","2015","Tuesday","30.29574284","-97.75896341","SL0001","NO DATA"
"14418768","Not Injured","1411","2015","Wednesday","30.36735834","-97.7426998","SL0001","NO DATA"
"14418834","Not Injured","1851","2015","Wednesday","30.29930546","-97.75820743","SL0001","NO DATA"
"14408998","Non-Incapacitating Injury","0358","2015","Thursday","30.33361561","-97.75562673","SL0001","NO DATA"
"14416684","Not Injured","1323","2015","Thursday","30.36693807","-97.74279867","SL0001","NO DATA"
"14428576","Not Injured","1448","2015","Friday","No Data","No Data","SH0071","NO DATA"
"14415193","Possible Injury","0016","2015","Saturday","30.23407033","-97.86489669","US0290","NO DATA"
"14418884","Not Injured","0306","2015","Saturday","30.26031123","-97.73381307","CESAR CHAVEZ ST E","1077"
"14428505","Not Injured","0303","2015","Saturday","30.4047753","-97.72561359","SL0001","NO DATA"
"14428507","Possible Injury","1452","2015","Sunday","30.29843497","-97.64449964","LOYOLA LN","NO DATA"
"14423506","Not Injured","1011","2015","Tuesday","30.33915303","-97.75443089","SL0001","NO DATA"
"14423539","Not Injured","0929","2015","Wednesday","30.37928174","-97.7380349","SL0001","NO DATA"
"14431887","Not Injured","1533","2015","Wednesday","30.33915303","-97.75443089","SL0001","NO DATA"
"14429290","Not Injured","1652","2015","Thursday","30.30102142","-97.7583223","SL0001","NO DATA"
"14423659","Not Injured","1052","2015","Friday","30.20200439","-97.72051884","E STASSNEY LN","NO DATA"
"14448278","Non-Incapacitating Injury","0433","2015","Friday","30.20654595","-97.64598402","SH0071","NO DATA"
"14432017","Possible Injury","1202","2015","Saturday","30.33995343","-97.75401719","SL0001","NO DATA"
"14432046","Not Injured","0141","2015","Saturday","30.27676734","-97.76949706","SL0001","NO DATA"
"14432075","Not Injured","0255","2015","Sunday","30.17988368","-97.78308544","S CONGRESS AVE","7873"
"14571980","Not Injured","0329","2015","Sunday","30.29818663","-97.64384943","LOYOLA LN","NO DATA"
"14429354","Non-Incapacitating Injury","0936","2015","Monday","30.23452316","-97.86340274","US0290","NO DATA"
"14440071","Not Injured","0822","2015","Thursday","30.37069415","-97.74153892","SL0001","8400"
"14440096","Possible Injury","0841","2015","Thursday","30.26051537","-97.73440217","CESAR CHAVEZ ST E","1019"
"14441524","Not Injured","1446","2015","Thursday","30.33295254","-97.75564546","SL0001","NO DATA"
"14440183","Possible Injury","1110","2015","Friday","30.20237869","-97.63788735","SH0071","NO DATA"
"14440281","Possible Injury","1526","2015","Friday","30.21546363","-97.66340128","SH0071","NO DATA"
"14444025","Possible Injury","2249","2015","Friday","30.23407033","-97.86489669","US0290","NO DATA"
"14479117","Not Injured","1508","2015","Sunday","30.23406253","-97.86494343","US0290","NO DATA"
"14444084","Non-Incapacitating Injury","1535","2015","Monday","30.2618442","-97.73886871","SL0343","598"
"14459469","Not Injured","0157","2015","Monday","30.26830478","-97.74006246","E 7TH ST","298"
"14448693","Non-Incapacitating Injury","2309","2015","Wednesday","30.41723812","-97.67288613","IH0035","NO DATA"
"14462610","Non-Incapacitating Injury","2128","2015","Wednesday","30.40827794","-97.71716873","SL0001","NO DATA"
"14464962","Incapacitating Injury","0419","2015","Thursday","30.31155895","-97.70914657","IH0035","NO DATA"
"14693250","Not Injured","2156","2015","Thursday","30.40071581","-97.72997632","SL0001","NO DATA"
"14467260","Non-Incapacitating Injury","1911","2015","Friday","30.26460478","-97.73784246","RED RIVER ST","400"
"14453637","Not Injured","1502","2015","Saturday","30.28713285","-97.76310169","SL0001","NO DATA"
"14493698","Not Injured","0157","2015","Sunday","30.19724963","-97.77707651","S CONGRESS AVE","6381"
"14459709","Non-Incapacitating Injury","0720","2015","Wednesday","30.40822934","-97.71751442","SL0001","NO DATA"
"14465010","Not Injured","2008","2015","Wednesday","30.21147422","-97.65573095","SH0071","NO DATA"
"14459857","Not Injured","1506","2015","Thursday","30.17318916","-97.88800049","SH0045","NO DATA"
"14459891","Not Injured","0746","2015","Friday","30.35209658","-97.74886393","SL0001","NO DATA"
"14462957","Possible Injury","1044","2015","Friday","30.19371479","-97.74969246","E STASSNEY LN","NO DATA"
"14463047","Not Injured","1438","2015","Friday","30.2612124","-97.73662443","CESAR CHAVEZ ST E","NO DATA"
"14486890","Not Injured","2023","2015","Friday","30.35784708","-97.68830118","IH0035","NO DATA"
"14487785","Not Injured","0741","2015","Friday","30.44355474","-97.70776246","W HOWARD LN","4400"
"14463377","Not Injured","0550","2015","Saturday","30.29770268","-97.75844365","SL0001","NO DATA"
"14463378","Not Injured","1405","2015","Saturday","30.18933873","-97.78010677","S CONGRESS AVE","6965"
"14463445","Possible Injury","1550","2015","Sunday","30.38168675","-97.73689491","SL0001","NO DATA"
"14465340","Possible Injury","0907","2015","Tuesday","30.40858488","-97.71527874","SL0001","NO DATA"
"14472184","Possible Injury","2334","2015","Tuesday","30.20257295","-97.71939724","E STASSNEY LN","6303"
"14474524","Not Injured","1110","2015","Tuesday","30.2043681","-97.77498859","S CONGRESS AVE","5604"
"14471003","Not Injured","1056","2015","Wednesday","30.29894477","-97.64560249","LOYOLA LN","NO DATA"
"14483501","Not Injured","1702","2015","Thursday","30.21755169","-97.66706365","SH0071","NO DATA"
"14474833","Possible Injury","1341","2015","Friday","30.3584597","-97.74559642","SL0001","NO DATA"
"14474835","Not Injured","1605","2015","Friday","30.29922766","-97.75821326","SL0001","NO DATA"
"14475226","Unknown","2009","2015","Saturday","30.21711536","-97.66624133","SH0071","NO DATA"
"14475247","Non-Incapacitating Injury","1242","2015","Sunday","30.17318985","-97.88800202","SL0001","NO DATA"
"14612668","Non-Incapacitating Injury","1057","2015","Sunday","30.43536658","-97.76648102","MCNEIL DR","7300"
"14491953","Non-Incapacitating Injury","0516","2015","Monday","30.30018477","-97.64825249","LOYOLA LN","NO DATA"
"14483586","Non-Incapacitating Injury","1543","2015","Tuesday","30.19576668","-97.77769436","S CONGRESS AVE","6494"
"14491974","Not Injured","1451","2015","Tuesday","30.37035102","-97.74168405","SL0001","NO DATA"
"14574311","Not Injured","1425","2015","Tuesday","30.22254934","-97.67757939","SH0071","NO DATA"
"14492264","Not Injured","2035","2015","Thursday","30.39124465","-97.73398325","SL0001","NO DATA"
"14509723","Not Injured","2212","2015","Friday","30.30018477","-97.64825249","LOYOLA LN","NO DATA"
"14487565","Not Injured","0630","2015","Saturday","30.40717075","-97.72141103","SL0001","NO DATA"
"14555259","Non-Incapacitating Injury","1614","2015","Sunday","30.20639819","-97.64569717","SH0071","NO DATA"
"14505821","Not Injured","2259","2015","Monday","30.3448049","-97.75161057","SL0001","NO DATA"
"14505945","Non-Incapacitating Injury","1221","2015","Tuesday","30.42039108","-97.70423126","SL0001","NO DATA"
"14499683","Not Injured","1523","2015","Wednesday","30.40849012","-97.71576067","SL0001","NO DATA"
"14499692","Possible Injury","1803","2015","Wednesday","30.23335075","-97.87471008","US0290","NO DATA"
"14500907","Possible Injury","1520","2015","Thursday","30.29354718","-97.75956441","SL0001","NO DATA"
"14504781","Possible Injury","1558","2015","Thursday","30.17339947","-97.8878202","SL0001","NO DATA"
"14499760","Not Injured","0745","2015","Friday","30.17479388","-97.88548074","MOPAC BLVD","NO DATA"
"14499864","Not Injured","1833","2015","Friday","30.19736867","-97.7362652","NUCKOLS CROSSING RD","4905"
"14504813","Not Injured","1825","2015","Monday","30.22271282","-97.67823016","SH0071","NO DATA"
"14501401","Non-Incapacitating Injury","0010","2015","Tuesday","30.44313474","-97.74446245","MCNEIL DR","NO DATA"
"14504836","Not Injured","0949","2015","Tuesday","30.26121951","-97.73671928","CESAR CHAVEZ ST E","NO DATA"
"14505166","Not Injured","0856","2015","Thursday","30.40835753","-97.71660863","SL0001","NO DATA"
"14590082","Possible Injury","1454","2015","Thursday","30.30923325","-97.75738627","SL0001","NO DATA"
"14509651","Not Injured","1431","2015","Friday","30.31017477","-97.71131247","N I 35","NO DATA"
"14514060","Not Injured","0756","2015","Tuesday","30.26570478","-97.75265247","W CESAR CHAVEZ ST","800"
"14514179","Not Injured","1829","2015","Tuesday","30.33224147","-97.75566556","SL0001","NO DATA"
"14516076","Not Injured","2321","2015","Wednesday","30.33247076","-97.75565908","SL0001","NO DATA"
"14516099","Possible Injury","1457","2015","Wednesday","30.28619008","-97.76375753","SL0001","NO DATA"
"14555304","Not Injured","1322","2015","Wednesday","30.18739426","-97.7615834","E WILLIAM CANNON DR","2100"
