"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 07/11/2018. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. "

"Query Result Counts:"
"Your query returned a total of 5,408 Crashes containing 17,883 Units and 23,486 Persons"

"Query Filters:"
"Crash Year Is In 2015 or 2016 or 2017"
"City Is Equal To Austin"

"Managed Filters:"
"Driving Under the Influence of Alcohol or Drugs"

"Crash ID","Crash Severity","Crash Time","Crash Year","Day of Week","Latitude","Longitude","Street Name","Street Number"
"14428631","Not Injured","2330","2015","Monday","30.43712518","-97.73565605","FM0734","5509"
"14416937","Not Injured","0136","2015","Tuesday","30.24940359","-97.74441549","NEWNING AVE","1384"
"14418420","Possible Injury","0007","2015","Tuesday","30.47501953","-97.76951958","SH0045","NO DATA"
"14423504","Not Injured","2318","2015","Tuesday","30.22328848","-97.74734329","IH0035","NO DATA"
"14423508","Non-Incapacitating Injury","0240","2015","Tuesday","30.26564009","-97.73468995","IH0035","NO DATA"
"14423524","Not Injured","0303","2015","Tuesday","30.32232969","-97.68267963","US0290","NO DATA"
"14429201","Non-Incapacitating Injury","0000","2015","Tuesday","30.16010107","-97.78950285","IH0035","NO DATA"
"14429204","Not Injured","2140","2015","Tuesday","30.43604474","-97.76449246","MCNEIL DR","7200"
"14429232","Possible Injury","2328","2015","Tuesday","30.23652951","-97.68624265","US0183","602"
"14423520","Not Injured","0258","2015","Wednesday","30.17430906","-97.78979086","RALPH ABLANEDO DR","226"
"14423521","Not Injured","0159","2015","Wednesday","30.20253479","-97.79232245","MILFORD WAY","1100"
"14429258","Not Injured","0020","2015","Wednesday","30.25743673","-97.73767212","RIVER ST","NO DATA"
"14434496","Unknown","0520","2015","Wednesday","30.2719954","-97.73868616","SAN JACINTO BLVD","1091"
"14446360","Possible Injury","1805","2015","Wednesday","30.23335075","-97.87471008","US0290","NO DATA"
"14459057","Not Injured","0441","2015","Wednesday","30.2680277","-97.71717755","POQUITO ST","1135"
"14486826","Not Injured","2326","2015","Wednesday","30.40736475","-97.71427246","BURNET RD","11999"
"15532562","Not Injured","0251","2015","Wednesday","30.23003478","-97.73157247","DOUGLAS ST","2300"
"14426366","Not Injured","2130","2015","Thursday","30.21375972","-97.83051895","W WILLIAM CANNON DR","NO DATA"
"14429287","Non-Incapacitating Injury","1607","2015","Thursday","30.28510129","-97.68735704","E MARTIN LUTHER KING JR BLVD","4210"
"14423630","Not Injured","0023","2015","Friday","No Data","No Data","DOMAIN DR","NO DATA"
"14423632","Not Injured","0207","2015","Friday","30.36477532","-97.69604529","SL0275","9500"
"14426656","Not Injured","2346","2015","Friday","30.33256829","-97.68650517","US0183","NO DATA"
"14426654","Not Injured","0215","2015","Saturday","30.23728807","-97.8309401","BOSTON LN","4510"
"14426805","Non-Incapacitating Injury","1915","2015","Saturday","30.36259476","-97.71096247","PAYTON GIN RD","1348"
"14426883","Non-Incapacitating Injury","2249","2015","Saturday","30.36874454","-97.6814084","IH0035","NO DATA"
"14432045","Not Injured","0114","2015","Saturday","No Data","No Data","BURNET RD","NO DATA"
"14432046","Not Injured","0141","2015","Saturday","30.27676734","-97.76949706","SL0001","NO DATA"
"14432047","Non-Incapacitating Injury","0524","2015","Saturday","30.34188988","-97.78265795","RM2222","4766"
"14432049","Not Injured","0106","2015","Saturday","30.35803398","-97.68817283","IH0035","NO DATA"
"14439898","Non-Incapacitating Injury","0301","2015","Saturday","30.21642897","-97.75132718","IH0035","NO DATA"
"14426926","Unknown","0439","2015","Sunday","30.29237539","-97.66357854","US0183","NO DATA"
"14426927","Not Injured","0247","2015","Sunday","No Data","No Data","CROMWELL CIR","NO DATA"
"14427036","Incapacitating Injury","2127","2015","Sunday","30.29121477","-97.62799249","LOYOLA LN","NO DATA"
"14432074","Not Injured","2115","2015","Sunday","30.1759248","-97.81360245","TEXAS OAKS DR","9299"
"14432075","Not Injured","0255","2015","Sunday","30.17988368","-97.78308544","S CONGRESS AVE","7873"
"14443857","Not Injured","0532","2015","Sunday","No Data","No Data","IH0035","NO DATA"
"14452902","Possible Injury","2124","2015","Sunday","30.25620227","-97.7019237","E 7TH ST","3539"
"14459428","Killed","0324","2015","Sunday","30.38934533","-97.6518288","FM0734","1205"
"14459429","Incapacitating Injury","0324","2015","Sunday","30.38934533","-97.6518288","FM0734","1205"
"14555058","Possible Injury","2210","2015","Sunday","30.23239379","-97.74198803","IH0035","NO DATA"
"14427040","Non-Incapacitating Injury","0100","2015","Monday","30.38955905","-97.7344228","SL0001","NO DATA"
"14427041","Not Injured","0334","2015","Monday","30.2903742","-97.63797264","DOOLEY TRL","6204"
"14429343","Not Injured","0842","2015","Monday","30.21016428","-97.80385129","MANCHACA RD","6228"
"14429435","Not Injured","2001","2015","Monday","30.45473808","-97.82448243","ANDERSON MILL RD","11700"
"14432089","Possible Injury","0657","2015","Monday","30.32137713","-97.68930454","US0290","NO DATA"
"14433596","Possible Injury","0231","2015","Monday","30.32195951","-97.70739817","SS0069","NO DATA"
"14439962","Not Injured","1223","2015","Monday","30.22053551","-97.74892558","IH0035","NO DATA"
"14448336","Possible Injury","2306","2015","Monday","30.31069706","-97.71545603","AIRPORT BLVD","4965"
"14441389","Non-Incapacitating Injury","1320","2015","Tuesday","30.23963555","-97.68808301","US0183","406"
"14441850","Possible Injury","0015","2015","Tuesday","30.28478478","-97.76830246","W 12TH ST","2200"
"14441973","Not Injured","1843","2015","Tuesday","30.30784477","-97.74142246","N LAMAR BLVD","4001"
"14442024","Not Injured","1620","2015","Tuesday","30.26855107","-97.73361037","IH0035","NO DATA"
"14448333","Not Injured","0213","2015","Tuesday","30.24765972","-97.78276579","RAE DELL AVE","2735"
"14479116","Not Injured","0230","2015","Tuesday","30.23482347","-97.82320031","US0290","NO DATA"
"14434189","Possible Injury","1526","2015","Wednesday","30.31012477","-97.68288248","WHELESS LN","2500"
"14434282","Not Injured","1517","2015","Wednesday","30.39060475","-97.69707247","PARKFIELD DR","11631"
"14440061","Not Injured","1725","2015","Wednesday","30.38231411","-97.68614412","SL0275","11333"
"14443964","Possible Injury","1731","2015","Wednesday","30.35633042","-97.70104992","DEEN AVE","747"
"14440166","Possible Injury","2225","2015","Thursday","30.18921401","-97.68579757","US0183","4270"
"14441524","Not Injured","1446","2015","Thursday","30.33295254","-97.75564546","SL0001","NO DATA"
"14442026","Not Injured","0316","2015","Thursday","30.3213932","-97.68908316","US0290","NO DATA"
"14453035","Not Injured","0705","2015","Thursday","No Data","No Data","CROSSING PLACE PL","NO DATA"
"14457450","Not Injured","1815","2015","Thursday","30.33210223","-97.68534683","US0183","NO DATA"
"14563132","Possible Injury","1909","2015","Thursday","30.29361477","-97.67784248","SPRINGDALE RD","5101"
"14578903","Possible Injury","2210","2015","Thursday","30.34758496","-97.8351824","CITY PARK RD","3812"
"14440282","Not Injured","1406","2015","Friday","30.27377951","-97.71973636","E 12TH ST","1916"
"14453190","Not Injured","0923","2015","Friday","30.26466478","-97.74552246","COLORADO ST","199"
"14453303","Not Injured","2333","2015","Friday","30.37881511","-97.75803981","ADIRONDACK TRL","8384"
"14453344","Not Injured","2105","2015","Friday","30.22689696","-97.76921516","S 1ST ST","3897"
"14462879","Possible Injury","1213","2015","Friday","30.35270625","-97.71508008","ANDERSON SQ","8144"
"14471002","Not Injured","0220","2015","Friday","30.28131478","-97.75838246","W 14TH ST","1600"
"14473878","Possible Injury","2058","2015","Friday","30.31965084","-97.73863389","W 49TH ST","1300"
"14440280","Possible Injury","0228","2015","Saturday","No Data","No Data","BARTON SKWY","NO DATA"
"14440299","Not Injured","2220","2015","Saturday","30.37017574","-97.68049931","IH0035","NO DATA"
"14448362","Not Injured","0035","2015","Saturday","30.32912482","-97.64697207","US0290","NO DATA"
"14448363","Killed","0108","2015","Saturday","30.23764516","-97.79069017","SL0343","3887"
"14448416","Non-Incapacitating Injury","2047","2015","Saturday","30.2049074","-97.71525707","BURLESON RD","6391"
"14453342","Non-Incapacitating Injury","0025","2015","Saturday","30.36607295","-97.6831054","IH0035","NO DATA"
"14453343","Not Injured","0121","2015","Saturday","30.27181478","-97.73284247","N INTERSTATE 35","NO DATA"
"14457471","Not Injured","1926","2015","Saturday","30.36026912","-97.69252623","NORTH DR","9394"
"14469092","Not Injured","1850","2015","Saturday","30.28561899","-97.68418657","FM0969","4509"
"14444026","Possible Injury","0004","2015","Sunday","30.17363685","-97.82371735","W SLAUGHTER LN","1988"
"14448456","Not Injured","0259","2015","Sunday","30.39819353","-97.71941835","BURNET RD","11319"
"14453378","Possible Injury","0648","2015","Sunday","30.16544688","-97.74164609","SALT SPRINGS DR","7408"
"14453420","Non-Incapacitating Injury","0040","2015","Sunday","30.3261267","-97.77464301","MOUNT BONNELL RD","4381"
"14444128","Not Injured","1841","2015","Monday","30.30195794","-97.67235537","SPRINGDALE RD","5855"
"14459469","Not Injured","0157","2015","Monday","30.26830478","-97.74006246","E 7TH ST","298"
"14467259","Possible Injury","2212","2015","Monday","No Data","No Data","E 51ST ST","NO DATA"
"14444274","Possible Injury","1939","2015","Tuesday","30.30260724","-97.66094525","US0183","NO DATA"
"14454521","Possible Injury","1358","2015","Tuesday","30.21515168","-97.71042776","E OLTORF ST","6292"
"14448636","Not Injured","0151","2015","Wednesday","30.12239606","-97.8030225","IH0035","NO DATA"
"14448637","Not Injured","2215","2015","Wednesday","30.4488785","-97.80339607","MILLWRIGHT PKWY","11849"
"14466072","Not Injured","0451","2015","Wednesday","30.28161478","-97.74157246","W MARTIN LUTHER KING JR BLVD","398"
"14453489","Not Injured","2149","2015","Thursday","30.25804012","-97.72419036","CHICON ST","204"
"14454909","Not Injured","1733","2015","Thursday","30.42079028","-97.67221491","IH0035","NO DATA"
"14469088","Not Injured","0440","2015","Thursday","30.41830915","-97.70086005","FM0734","2400"
"14453524","Not Injured","2233","2015","Friday","30.23728126","-97.73064132","WOODLAND AVE","1885"
"14462684","Not Injured","2350","2015","Friday","30.22029682","-97.83645243","SL0001","NO DATA"
"14478892","Killed","0222","2015","Friday","30.25219174","-97.7420229","E RIVERSIDE DR","NO DATA"
"14491751","Not Injured","0200","2015","Friday","30.37690526","-97.67617257","IH0035","NO DATA"
"14453571","Unknown","0006","2015","Saturday","30.23663009","-97.7394894","IH0035","NO DATA"
"14453572","Not Injured","0228","2015","Saturday","30.23356479","-97.72378247","E RIVERSIDE DR","NO DATA"
"14453574","Not Injured","0035","2015","Saturday","30.2201978","-97.83652978","SL0001","NO DATA"
"14453575","Non-Incapacitating Injury","0026","2015","Saturday","30.23236147","-97.80125759","SL0343","NO DATA"
"14453576","Not Injured","0543","2015","Saturday","30.22796059","-97.86125907","W WILLIAM CANNON DR","NO DATA"
"14453597","Unknown","0125","2015","Saturday","30.30260093","-97.68549532","WELLINGTON DR","5374"
"14453650","Incapacitating Injury","0028","2015","Saturday","30.26944478","-97.76165246","W CESAR CHAVEZ ST","1500"
"14453660","Not Injured","2200","2015","Saturday","30.22789479","-97.85312243","MCCARTY LN","5316"
"14453661","Not Injured","2211","2015","Saturday","30.25968101","-97.73690257","IH0035","NO DATA"
"14453678","Possible Injury","1855","2015","Saturday","30.38194509","-97.68635307","SL0275","11299"
"14459615","Not Injured","0109","2015","Saturday","30.47637634","-97.76496051","SH0045","NO DATA"
"14469054","Not Injured","2246","2015","Saturday","30.34394911","-97.69709947","IH0035","NO DATA"
"14469135","Not Injured","0315","2015","Saturday","30.25898468","-97.73706889","IH0035","NO DATA"
"14474303","Not Injured","1536","2015","Saturday","30.29125631","-97.72194517","IH0035","NO DATA"
"14483490","Not Injured","2105","2015","Saturday","30.27492596","-97.70596763","SOL WILSON AVE","2582"
"14728139","Not Injured","2154","2015","Saturday","No Data","No Data","RUTLAND DR","NO DATA"
"15536270","Not Injured","0111","2015","Saturday","30.40112252","-97.75186022","MORADO CIR","10437"
"14453724","Not Injured","0247","2015","Sunday","30.24766384","-97.73526668","IH0035","NO DATA"
"14453781","Possible Injury","0329","2015","Sunday","30.25164733","-97.73611772","IH0035","NO DATA"
"14453782","Not Injured","2249","2015","Sunday","30.25352478","-97.68008248","ED BLUESTEIN BLVD","NO DATA"
"14453783","Incapacitating Injury","0321","2015","Sunday","30.40527149","-97.67508723","IH0035","NO DATA"
"14453784","Not Injured","2302","2015","Sunday","30.22117098","-97.72486285","SUNRIDGE DR","2825"
"14467049","Not Injured","2117","2015","Sunday","30.21664158","-97.75224728","US0290","NO DATA"
"14493698","Not Injured","0157","2015","Sunday","30.19724963","-97.77707651","S CONGRESS AVE","6381"
"14453833","Not Injured","1703","2015","Monday","30.28948477","-97.74768246","SAN GABRIEL ST","2501"
"14462819","Not Injured","0500","2015","Monday","30.22997654","-97.78821132","US0290","NO DATA"
"14486856","Non-Incapacitating Injury","0240","2015","Monday","30.36401375","-97.68440171","IH0035","NO DATA"
"14491762","Not Injured","0431","2015","Monday","30.35116525","-97.78519873","RM2222","4922"
"14498678","Incapacitating Injury","0240","2015","Monday","30.34954212","-97.67644947","CAMERON RD","9300"
"14467050","Not Injured","2010","2015","Tuesday","30.30018413","-97.76011442","BLAND ST","2619"
"14474304","Not Injured","0252","2015","Tuesday","30.12638692","-97.80144571","IH0035","NO DATA"
"14459727","Not Injured","1905","2015","Wednesday","30.1578848","-97.84064733","MASON DELLS LN","2389"
"14459777","Not Injured","0331","2015","Thursday","No Data","No Data","US0290","NO DATA"
"14459778","Not Injured","0250","2015","Thursday","No Data","No Data","CAMINO LA COSTA","NO DATA"
"14459878","Not Injured","0918","2015","Thursday","30.17361512","-97.88763508","SL0001","NO DATA"
"14478651","Not Injured","2218","2015","Thursday","30.28146014","-97.74162733","GUADALUPE ST","1867"
"14459873","Non-Incapacitating Injury","0015","2015","Friday","30.23093695","-97.73775022","PARKER LN","2425"
"14459874","Not Injured","0215","2015","Friday","30.20490796","-97.77480807","S CONGRESS AVE","NO DATA"
"14475828","Possible Injury","0254","2015","Friday","30.26244633","-97.7410236","SL0343","398"
"14495236","Incapacitating Injury","2100","2015","Friday","30.44854204","-97.79127848","ANDERSON MILL RD","9616"
"14539272","Not Injured","2131","2015","Friday","30.35051476","-97.73430246","BURNET RD","7501"
"14461138","Unknown","1941","2015","Saturday","30.20844882","-97.6381296","FM0973","2856"
"14463378","Not Injured","1405","2015","Saturday","30.18933873","-97.78010677","S CONGRESS AVE","6965"
"14477151","Possible Injury","0256","2015","Saturday","No Data","No Data","STONEHOLLOW DR","NO DATA"
"14477198","Not Injured","0307","2015","Saturday","30.26101094","-97.73650465","IH0035","NO DATA"
"14481549","Not Injured","2147","2015","Saturday","30.19701829","-97.78779693","W WILLIAM CANNON DR","NO DATA"
"14463400","Not Injured","0120","2015","Sunday","30.28905478","-97.74147246","GUADALUPE ST","2500"
"14474374","Non-Incapacitating Injury","0122","2015","Sunday","30.23960798","-97.7377229","IH0035","NO DATA"
"14474379","Not Injured","0238","2015","Sunday","30.2677107","-97.73787731","E 7TH ST","501"
"14474447","Not Injured","2222","2015","Sunday","30.35764657","-97.7000886","SL0275","8900"
"14479310","Non-Incapacitating Injury","2109","2015","Sunday","30.26383478","-97.74435246","CONGRESS AVE","80"
"14465098","Incapacitating Injury","0311","2015","Monday","No Data","No Data","WICKERSHAM LN","NO DATA"
"14474443","Not Injured","0128","2015","Monday","No Data","No Data","WOODWARD","NO DATA"
"14479394","Unknown","2128","2015","Monday","30.30019133","-97.6834756","PECAN SPRINGS RD","2919"
"14481558","Killed","2207","2015","Monday","30.325792","-97.83372786","MANANA ST","1853"
"14472184","Possible Injury","2334","2015","Tuesday","30.20257295","-97.71939724","E STASSNEY LN","6303"
"14476359","Not Injured","2225","2015","Tuesday","30.31945035","-97.66545538","US0183","NO DATA"
"14471006","Not Injured","1914","2015","Wednesday","No Data","No Data","CIRCLE S RD","NO DATA"
"14480770","Not Injured","0046","2015","Wednesday","30.27671687","-97.76724806","LAKE AUSTIN BLVD","NO DATA"
"14471088","Not Injured","1448","2015","Thursday","30.47686509","-97.76501584","FM0734","NO DATA"
"14471103","Not Injured","1850","2015","Thursday","30.45312359","-97.79548629","WOODLAND VILLAGE DR","10034"
"14471122","Not Injured","2308","2015","Thursday","30.30260724","-97.66094525","US0183","NO DATA"
"14473098","Not Injured","2258","2015","Friday","30.1735917","-97.78178625","IH0035","NO DATA"
"14474704","Not Injured","0811","2015","Friday","30.24310352","-97.78622811","WESTROCK DR","2315"
"14479396","Not Injured","0206","2015","Friday","30.1958148","-97.82976244","WEST GATE BLVD","NO DATA"
"14481578","Not Injured","0000","2015","Friday","No Data","No Data","MELLOW MEADOW DR","NO DATA"
"14572045","Not Injured","0226","2015","Friday","30.24661437","-97.80644864","SL0001","NO DATA"
"14572069","Not Injured","1704","2015","Friday","No Data","No Data","E QUAIL BLVD BLVD","NO DATA"
"14735711","Possible Injury","1035","2015","Friday","30.35425918","-97.72568402","MULLEN DR","7910"
"14475081","Non-Incapacitating Injury","0059","2015","Saturday","30.32990789","-97.63595665","US0290","NO DATA"
"14475106","Unknown","0259","2015","Saturday","30.22944479","-97.71265247","E RIVERSIDE DR","NO DATA"
"14475107","Not Injured","0354","2015","Saturday","30.19317589","-97.75716947","DOVE SPRINGS DR","2104"
"14478792","Possible Injury","1813","2015","Saturday","30.26925478","-97.73972246","SAN JACINTO BLVD","799"
"14481236","Possible Injury","2128","2015","Saturday","30.31598921","-97.66311337","US0183","NO DATA"
"14481245","Not Injured","2151","2015","Saturday","No Data","No Data","E ANDERSON LN","NO DATA"
"14486979","Not Injured","1816","2015","Saturday","30.36561393","-97.69556254","SL0275","9600"
"14493682","Not Injured","0139","2015","Saturday","30.27751478","-97.77147245","UPSON ST","500"
"14530976","Not Injured","2335","2015","Saturday","30.23909872","-97.75403675","OLTORF ST W","108"
"14481606","Non-Incapacitating Injury","0247","2015","Sunday","30.44383438","-97.78611097","US0183","NO DATA"
"14487009","Not Injured","0307","2015","Sunday","30.23828388","-97.71987743","S PLEASANT VALLEY RD","1470"
"14488270","Non-Incapacitating Injury","0945","2015","Sunday","30.38756386","-97.66106576","THOMPKINS DR","12123"
"14492197","Not Injured","2126","2015","Sunday","30.23492466","-97.72764882","WILLOW CREEK DR","1838"
"14501117","Not Injured","0435","2015","Sunday","30.40093785","-97.67427346","IH0035","NO DATA"
"14475829","Not Injured","0217","2015","Monday","30.26717014","-97.73963408","E 6TH ST","370"
"14480109","Not Injured","0509","2015","Monday","30.36227587","-97.6893481","ORIOLE DR","9527"
"14481352","Not Injured","2321","2015","Monday","30.20009479","-97.75193245","PALMERA CV","2200"
"14487053","Not Injured","0108","2015","Monday","30.23335075","-97.87471008","US0290","NO DATA"
"14491876","Not Injured","2211","2015","Monday","30.29739517","-97.76910226","WINDSOR RD","3213"
"14483549","Non-Incapacitating Injury","1859","2015","Tuesday","30.1796148","-97.74692247","E WILLIAM CANNON DR","NO DATA"
"14488302","Not Injured","2349","2015","Tuesday","No Data","No Data","701 N IH 35 SVC RD NB RD","NO DATA"
"14616657","Not Injured","1751","2015","Tuesday","30.34875797","-97.71312806","US0183","NO DATA"
"14483607","Not Injured","2238","2015","Wednesday","30.23396885","-97.72263877","E RIVERSIDE DR","NO DATA"
"14506256","Non-Incapacitating Injury","2008","2015","Wednesday","30.32046901","-97.71278581","SS0069","NO DATA"
"14483649","Unknown","1605","2015","Thursday","30.33655739","-97.75543213","RM2222","NO DATA"
"14492264","Not Injured","2035","2015","Thursday","30.39124465","-97.73398325","SL0001","NO DATA"
"14498858","Not Injured","2117","2015","Thursday","30.191001","-97.77213286","E WILLIAM CANNON DR","NO DATA"
"14483730","Not Injured","0230","2015","Friday","30.24625934","-97.76336835","S 5TH ST","2094"
"14487489","Possible Injury","1926","2015","Friday","30.18300829","-97.7594755","BITTER CREEK DR","2351"
"14487501","Not Injured","1802","2015","Friday","30.31698164","-97.70749123","IH0035","NO DATA"
"14498970","Non-Incapacitating Injury","1242","2015","Friday","30.27845408","-97.72995626","IH0035","NO DATA"
"14500804","Not Injured","2027","2015","Friday","30.2164366","-97.75135738","US0290","NO DATA"
"14509723","Not Injured","2212","2015","Friday","30.30018477","-97.64825249","LOYOLA LN","NO DATA"
"14554856","Possible Injury","2232","2015","Friday","30.2531144","-97.69247624","SL0111","NO DATA"
"14619805","Possible Injury","2128","2015","Friday","30.22103644","-97.777177","VINSON DR","4500"
"14499073","Not Injured","1848","2015","Saturday","No Data","No Data","DESSAU RD","NO DATA"
"14509378","Unknown","0427","2015","Saturday","30.42677504","-97.67107839","IH0035","NO DATA"
"14487679","Not Injured","1941","2015","Sunday","No Data","No Data","LOYOLA LN","NO DATA"
"14487684","Not Injured","1837","2015","Sunday","30.17363617","-97.82374905","W SLAUGHTER LN","1992"
"14487693","Not Injured","2219","2015","Sunday","30.3760627","-97.63180286","FM0734","3185"
"14487703","Not Injured","2153","2015","Sunday","30.22328848","-97.74734329","IH0035","NO DATA"
"14495667","Unknown","0038","2015","Sunday","30.29064477","-97.74438246","RIO GRANDE ST","2601"
"14495707","Incapacitating Injury","0340","2015","Sunday","30.34247072","-97.76363605","RM2222","3813"
"14504743","Not Injured","0245","2015","Sunday","30.26339751","-97.70643749","LYONS RD","2933"
"14506670","Possible Injury","0235","2015","Sunday","30.2294917","-97.68291062","US0183","NO DATA"
"14489505","Unknown","1815","2015","Monday","No Data","No Data","BU0183","NO DATA"
"14499305","Possible Injury","1835","2015","Monday","30.23031479","-97.71442247","RIVERSIDE FARMS RD","2000"
"14504319","Not Injured","0005","2015","Monday","30.26694077","-97.73819208","NECHES ST","617"
"14505821","Not Injured","2259","2015","Monday","30.3448049","-97.75161057","SL0001","NO DATA"
"14506276","Not Injured","2115","2015","Monday","30.24784253","-97.69048674","US0183","NO DATA"
"15585296","Possible Injury","0058","2015","Monday","30.34581825","-97.70852676","US0183","NO DATA"
"14506346","Not Injured","1901","2015","Tuesday","30.26170016","-97.74842936","S 1ST ST","NO DATA"
"14499694","Not Injured","1922","2015","Wednesday","30.21621428","-97.7440169","SH0071","NO DATA"
"14504357","Not Injured","0005","2015","Wednesday","30.32592883","-97.72633812","RM2222","NO DATA"
"14499744","Not Injured","0302","2015","Friday","30.22973802","-97.78771379","US0290","NO DATA"
"14499856","Not Injured","1858","2015","Friday","30.19748604","-97.73619184","NUCKOLS CROSSING RD","4800"
"14506752","Not Injured","0157","2015","Friday","30.42668832","-97.7541883","US0183","NO DATA"
"14506760","Not Injured","0200","2015","Friday","No Data","No Data","ED BLUESTEIN BLVD","NO DATA"
"14834887","Killed","0055","2015","Friday","30.22996209","-97.78818117","US0290","NO DATA"
"14500494","Not Injured","2149","2015","Saturday","30.45038582","-97.78521038","POND SPRINGS RD","13423"
"14500554","Possible Injury","2246","2015","Saturday","30.38189576","-97.686381","SL0275","11295"
"14500677","Not Injured","1346","2015","Saturday","30.29127124","-97.7219356","IH0035","NO DATA"
"14506885","Possible Injury","2232","2015","Saturday","30.39228842","-97.8396634","RM2222","10341"
"14515880","Not Injured","2117","2015","Saturday","30.23521479","-97.75156246","LONG BOW LN","600"
"14526148","Non-Incapacitating Injury","2036","2015","Saturday","30.37263907","-97.69158442","SL0275","10400"
"14692255","Not Injured","2158","2015","Saturday","30.34046533","-97.59119703","US0290","NO DATA"
"14742589","Not Injured","2152","2015","Saturday","30.28559308","-97.68418267","E MARTIN LUTHER KING JR BLVD","4509"
"14500661","Not Injured","0334","2015","Sunday","30.26222483","-97.73601098","IH0035","NO DATA"
"14500684","Not Injured","0836","2015","Sunday","30.32317477","-97.72807245","N LAMAR BLVD","NO DATA"
"14501272","Not Injured","2138","2015","Sunday","30.25269827","-97.71809228","CANTERBURY ST","2404"
"14501290","Not Injured","0500","2015","Sunday","30.43926353","-97.69866965","SL0001","NO DATA"
"14519988","Not Injured","2335","2015","Sunday","30.28207596","-97.70367354","SL0111","1851"
"14527786","Not Injured","2011","2015","Sunday","30.34792186","-97.71264891","US0183","NO DATA"
"14504369","Not Injured","1503","2015","Monday","30.40794328","-97.74556246","RESEARCH BLVD","NO DATA"
"14507055","Possible Injury","2343","2015","Monday","30.36845311","-97.72759514","BURNET RD","8625"
"14520028","Possible Injury","1823","2015","Monday","30.26877127","-97.69345486","ALF AVE","4603"
"14520079","Not Injured","0307","2015","Monday","30.37835203","-97.65648011","DESSAU RD","11879"
"14501405","Not Injured","0405","2015","Tuesday","30.23354543","-97.74130302","IH0035","NO DATA"
"14504946","Non-Incapacitating Injury","1157","2015","Tuesday","30.35276189","-97.71436302","US0183","NO DATA"
"14509476","Non-Incapacitating Injury","0143","2015","Tuesday","30.35042039","-97.7097568","SL0275","NO DATA"
"14511464","Possible Injury","0027","2015","Tuesday","30.35299271","-97.78255133","RM2222","4959"
"14505141","Possible Injury","0256","2015","Wednesday","30.32745047","-97.73373825","WOODROW AVE","5585"
"14575212","Non-Incapacitating Injury","0348","2015","Wednesday","No Data","No Data","OLD MANOR RD","NO DATA"
"14507183","Unknown","2355","2015","Thursday","30.1916774","-97.7508496","ENCINAL CV","5800"
"14509547","Not Injured","2330","2015","Thursday","No Data","No Data","SH0035","NO DATA"
"14515385","Possible Injury","2143","2015","Thursday","30.25816225","-97.75022592","S 1ST ST","502"
"14531268","Not Injured","2237","2015","Thursday","30.30078477","-97.71381247","I 35 N","NO DATA"
"14509789","Non-Incapacitating Injury","2243","2015","Friday","30.39918237","-97.74597929","US0183","NO DATA"
"14515506","Not Injured","2218","2015","Friday","30.1873347","-97.77276254","IH0035","NO DATA"
"14509962","Not Injured","2031","2015","Saturday","30.32729479","-97.65930249","TUSCANY WAY","8200"
"14509970","Not Injured","2150","2015","Saturday","30.23386223","-97.74175549","E OLTORF ST","1440"
"14510005","Not Injured","2137","2015","Saturday","30.19469873","-97.75783233","E STASSNEY LN","NO DATA"
"14515521","Not Injured","2358","2015","Saturday","30.36638238","-97.72061405","PUTNAM DR","8640"
"14520420","Not Injured","2204","2015","Saturday","30.27845072","-97.71087944","MIRIAM AVE","1627"
"14572231","Non-Incapacitating Injury","2354","2015","Saturday","30.26304985","-97.73566198","IH0035","NO DATA"
"14663287","Not Injured","1150","2015","Saturday","30.31094648","-97.71105076","N I 35","NO DATA"
"14510037","Not Injured","0443","2015","Sunday","No Data","No Data","CARPENTER AVE","NO DATA"
"14510063","Not Injured","2029","2015","Sunday","30.34605","-97.7039524","WONSLEY DR E","104"
"14514014","Killed","0151","2015","Sunday","30.28832637","-97.66464844","US0183","NO DATA"
"14515525","Not Injured","0520","2015","Sunday","30.19742238","-97.75595367","PONCIANA DR","5500"
"15281465","Unknown","2307","2015","Sunday","30.35206476","-97.67801248","E RUNDBERG LN","1400"
"14511651","Not Injured","0554","2015","Monday","30.1887148","-97.82887245","CURLEW DR","8901"
"14511870","Possible Injury","1722","2015","Monday","30.28618058","-97.75793068","PEASE RD","2110"
"14511882","Not Injured","1734","2015","Monday","30.39741961","-97.71968895","BURNET RD","11235"
"14511912","Non-Incapacitating Injury","0026","2015","Monday","30.2921365","-97.74424091","RIO GRANDE ST","2709"
"14515263","Not Injured","0100","2015","Monday","30.38019303","-97.73900089","US0183","NO DATA"
"14515552","Possible Injury","1753","2015","Tuesday","30.28893797","-97.76185648","SL0001","NO DATA"
"14515568","Not Injured","1853","2015","Tuesday","30.21466879","-97.82974915","BRODIE LN","6828"
"14520566","Non-Incapacitating Injury","2327","2015","Tuesday","30.23991818","-97.73803406","S I 35","1800"
"14526054","Not Injured","2031","2015","Tuesday","30.33280114","-97.72202028","N LAMAR BLVD","6452"
"14575256","Non-Incapacitating Injury","0049","2015","Tuesday","30.30125749","-97.69106063","E 51ST ST","2142"
